id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40283357,"Panorama Sky ""Gold standard""",157953531,Sal,Belize,Belize Islands,17.74838,-88.02415,Entire home/apt,396,1,13,3/18/2020,0.86,3,364
40296815,"Jungle lodge property ""Family cottage""- MayM",12050173,Jinnah,Cayo,Cayo,17.15144,-89.05741,Entire home/apt,332,3,0,,,21,362
40325484,Elegant 2 Bedroom Townhouse+Private Beach Club,302966095,Lovenia,Belize,Belize Islands,17.90649,-87.97407,Entire home/apt,742,2,0,,,18,256
40327078,2BD Townhome in Mahogany Bay Village #ResortLife,302966095,Lovenia,Belize,Belize Islands,17.89788,-87.98319,Entire home/apt,742,2,0,,,18,256
40327682,3BD Belizean Cottage w/ Private Pool+Beach Club,302966095,Lovenia,Belize,Belize Islands,17.89871,-87.98374,Entire home/apt,802,2,0,,,18,180
40328166,3 Bedroom Urban Tropical New San Pedro Townhome,302966095,Lovenia,Belize,Belize Islands,17.90649,-87.97407,Entire home/apt,903,2,3,3/2/2020,0.22,18,239
40333130,Top of the World! Luxury penthouse private rooftop,109284423,Matthew,Belize,Belize Islands,17.88008,-87.99294,Entire home/apt,1469,3,2,3/15/2020,0.14,4,365
40351095,Cute Cabana in the Belizean Breeze,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.9685,-88.23057,Private room,201,1,3,3/11/2020,0.21,10,364
40351514,A moment in Paradise starts in the Cabana,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.96847,-88.23206,Private room,201,1,1,2/27/2020,0.08,10,179
40352367,The Joy of Life  -Lamanai,165092428,Anil,Toledo,Toledo Mainland,16.15267,-88.87729,Entire home/apt,71,1,1,1/12/2020,0.07,3,365
40357423,"Beach Property ""Cottage"", breakfast incld - CDM",12050173,Jinnah,Belize,Belize Islands,17.91015,-87.97098,Private room,522,2,0,,,21,362
40365649,504 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,17.94594,-87.94376,Private room,518,2,0,,,16,356
40367972,Super close to San Pedro Town with pool! Brand new,144130330,BelizeIt,Belize,Belize Islands,17.92089,-87.96193,Entire home/apt,201,2,2,1/10/2020,0.14,30,365
40369851,Beach Chic Wooden Townhome w/ Private Porches,302966095,Lovenia,Belize,Belize Islands,17.89839,-87.98424,Entire home/apt,742,2,0,,,18,256
40371517,Two BD Townhome in Coastal Living Community,302966095,Lovenia,Belize,Belize Islands,17.89949,-87.98482,Entire home/apt,742,2,0,,,18,256
40372642,Private Villa - Chabil Mar - 1 Bed Seafront Plus,133121846,Chabil Mar,Stann Creek,Stann Creek Mainland,16.52272,-88.36846,Private room,907,3,0,,,9,3
40373748,Urban Tropical 2BD Island Resort Living,302966095,Lovenia,Belize,Belize Islands,17.8982,-87.9849,Entire home/apt,742,2,0,,,18,256
40374157,2 Bed /2.5 Bath Urban Living on a Caribbean Island,302966095,Lovenia,Belize,Belize Islands,17.89955,-87.9837,Entire home/apt,742,2,0,,,18,257
40375060,Classy Tropical Townhome in San Pedro,302966095,Lovenia,Belize,Belize Islands,17.89821,-87.98331,Entire home/apt,742,2,0,,,18,256
40385392,"Modern new complex, ""Two bedroom unit"" - GB",104924514,Jenna,Belize,Belize Islands,17.91386,-87.97172,Entire home/apt,353,2,0,,,24,362
40392673,"Coral Bay Villas. San Pedro's Hidden Treasure. Walk to Town. Beach, Pool",65390255,Sunrise Property Management,Belize,Belize Islands,17.90914,-87.97194,Entire home/apt,318,4,0,,,19,305
40394136,Charming New 2BD Ambergris Townhome on Sea Canal,302966095,Lovenia,Belize,Belize Islands,17.89839,-87.98347,Entire home/apt,741,2,0,,,18,256
40394675,Private Villa - Chabil Mar - 1 Bed Seafront Choice,133121846,Chabil Mar,Stann Creek,Stann Creek Mainland,16.51877,-88.36915,Private room,1166,3,0,,,9,3
40396843,Fully-Appointed 2BD Townhome w/ Reclaimed Porch,302966095,Lovenia,Belize,Belize Islands,17.8982,-87.98349,Entire home/apt,742,2,0,,,18,256
40397261,2BD Spacious Townhouse + Private Beach Club,302966095,Lovenia,Belize,Belize Islands,17.89987,-87.98611,Entire home/apt,741,2,0,,,18,0
40425559,Belizean Beach Front Condo - Tres Cocos Resort 201,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93399,-87.95235,Entire home/apt,429,3,5,1/27/2021,0.36,18,340
40443319,One-Bedroom Apt. - #18 @parhamplaza,29921817,Maria,Belize,Belize Islands,17.9184,-87.96307,Entire home/apt,282,1,6,1/1/2020,0.4,14,0
40466900,"Cozy, Bright, Beachfront, A/C, Kitchen, Upper Middle Unit",65390255,Sunrise Property Management,Belize,Belize Islands,17.92759,-87.95859,Entire home/apt,167,4,0,,,19,331
40477086,602 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.0236,-87.90398,Private room,862,2,0,,,16,351
40477519,502 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.0235,-87.90397,Private room,518,2,0,,,16,328
40487245,Lemon's Cabana,300198133,Gaby,Cayo,Cayo,17.1472,-89.07494,Entire home/apt,111,1,12,5/30/2020,0.84,1,349
40493861,The Teakettle Villa With A View,36298679,Lance,Cayo,Cayo,17.23006,-88.84888,Entire home/apt,60,1,0,,,1,85
40529628,604 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.02372,-87.90405,Private room,740,2,0,,,16,365
40530487,201 - 1 Bedroom 1 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,17.92137,-87.96109,Private room,449,2,0,,,16,365
40531631,204 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,17.92137,-87.96109,Private room,518,2,0,,,16,276
40532607,205 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.02366,-87.9038,Private room,449,2,0,,,16,365
40533645,Dolphin House - Currently under renovation,313833829,Malissa,Stann Creek,Stann Creek Mainland,16.81145,-88.25799,Entire home/apt,554,2,2,1/28/2020,0.14,1,356
40534468,206 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.02358,-87.90404,Private room,518,2,0,,,16,365
40537290,"Secluded home near San Ignacio w/ private pool, great views, WiFi & partial AC!",76414486,Vacasa Belize,Cayo,Cayo,17.14716,-89.0936,Entire home/apt,405,2,3,2/23/2020,0.21,204,362
40541410,Hide-Away-Camp Adventure Tours,104812887,Matt,Cayo,Cayo,17.01943,-89.05856,Private room,91,1,0,,,1,270
40559294,PG Palace,314216041,Zoie,Toledo,Toledo Mainland,16.09929,-88.81033,Entire home/apt,171,3,0,,,1,0
40585801,Vista del Mar Guest House Fully Furnished Apt. M,111045216,Mario,Belize,Belize Islands,17.74096,-88.0246,Entire home/apt,81,1,8,7/28/2020,0.56,16,57
40608135,Sea Glass Beach Loft,48856854,Rose & Nancy,Stann Creek,Stann Creek Mainland,16.52068,-88.37008,Entire home/apt,302,2,3,2/22/2020,0.21,2,339
40617001,Cottage on the ocean,64042408,Scott,Stann Creek,Stann Creek Mainland,16.63137,-88.33909,Entire home/apt,204,7,0,,,2,363
40622977,"Panoramic views, standard cabana, walk to town CPH",297295317,Sammy,Cayo,Cayo,17.14712,-89.07592,Entire home/apt,230,2,1,2/16/2020,0.08,3,363
40633311,"Velento Ground level Unit #9 with private dock/beach, pool, wifi, AC",13100806,Tim,Belize,Belize Islands,17.73906,-88.02522,Entire home/apt,330,2,7,1/31/2021,0.5,13,335
40642877,"Stunning views ‘deluxe Cabana’, walk to town- CPH",297295317,Sammy,Cayo,Cayo,17.15152,-89.08092,Entire home/apt,286,2,0,,,3,363
40649310,Relax at the Cabana,307349370,Wilner,Belize,Belize Mainland,17.18967,-88.49725,Private room,201,1,0,,,10,364
40649636,Your cabana is waiting for you,307349370,Wilner,Belize,Belize Mainland,17.19047,-88.49692,Private room,201,1,0,,,10,364
40672728,1 Bedroom Suite at The Ellysian - Queen,237224970,Chantel,Stann Creek,Stann Creek Mainland,16.52074,-88.36891,Private room,804,1,0,,,1,356
40704333,"Spacious apartment outside of town w/ veranda, garden, partial AC & free WiFi!",76414486,Vacasa Belize,Cayo,Cayo,17.14585,-89.09047,Entire home/apt,107,2,3,3/9/2020,0.21,204,364
40705727,Rachel Land Hotel Superior king 404 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74204,-88.02475,Private room,126,1,0,,,10,365
40705973,"Romantic beachfront home w/ ocean views, dock, hammock, veranda & free WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.62369,-88.35261,Entire home/apt,202,2,5,1/3/2021,0.37,204,357
40705985,"Romantic beachfront home with ocean views, dock, free WiFi, and outdoor dining!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.62381,-88.35149,Entire home/apt,202,2,3,3/4/2020,0.24,204,340
40724854,Belize Island Beach House,313762420,Ryan,Belize,Belize Islands,17.94652,-87.94336,Entire home/apt,1407,4,0,,,2,357
40728611,The Family Coppola Hideaways - Coral Caye,42688217,Coppola,Stann Creek,Stann Creek Mainland,16.53216,-88.36283,Entire home/apt,3827,2,0,,,1,363
40757180,Luxury Oceanfront Room with en Suite Bathroom,212988722,Cornel,Stann Creek,Stann Creek Mainland,16.8403,-88.27299,Private room,287,3,1,3/21/2020,0.09,3,270
40780584,"San Antonio Guesthouse
Tours & Cultural Activities",252420987,Reyes,Toledo,Toledo Mainland,16.24557,-89.02391,Private room,30,1,1,1/29/2020,0.08,1,179
40821242,Rachel Land Hotel Double Deluxe 405 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74326,-88.02513,Private room,140,1,0,,,10,365
40823191,Rachel's land Hotel Single Suite Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.73795,-88.02745,Private room,135,1,0,,,10,364
40825510,Rachel Land Hotel Double deluxe 402 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74328,-88.02519,Private room,140,1,0,,,10,365
40826449,Rachel Land Hotel Double deluxe 403 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74365,-88.02392,Private room,140,1,3,3/11/2020,0.24,10,365
40826539,Rachel's land Hotel Double Deluxe 406 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74324,-88.02501,Private room,140,1,1,2/13/2020,0.08,10,364
40826631,Rachel's Land hotel Double Deluxe 407 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74324,-88.02501,Private room,137,1,0,,,10,365
40826762,Rachel's land standard king 408 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74324,-88.02501,Private room,117,1,3,3/16/2020,0.21,10,365
40839246,Close to air strip! Close to beach! Cozy Placencia,225472277,Jenelle,Stann Creek,Stann Creek Mainland,16.53457,-88.36478,Private room,56,1,4,3/9/2020,0.28,1,365
40839587,Simple Comfort Suite #3,295902593,Fernanda,Cayo,Cayo,17.15762,-89.07753,Entire home/apt,50,2,6,3/20/2020,0.43,2,56
40843781,Quaint room on Dangriga property!,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.96987,-88.23266,Private room,151,1,1,2/24/2020,0.08,10,89
40848549,Charming House on the Bay,38232951,Emerald,Corozal,Corozal,18.37793,-88.39817,Entire home/apt,159,7,2,3/13/2020,0.16,2,147
40862092,Private room with two bed,291018868,Shuman,Belize,Belize Islands,17.9218,-87.9616,Private room,112,1,6,3/3/2020,0.41,6,365
40915848,"Private Ocean Front House, Second Floor",69271718,Cindy,Belize,Belize Islands,17.94028,-87.94952,Entire home/apt,554,1,0,,,1,178
40922065,"Beachfront family penthouse w/ sea view, rooftop, shared pool, partial AC & WiFi",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58466,-88.36474,Entire home/apt,330,2,5,1/17/2021,0.4,204,331
40922083,"Seaside apartment w/ beach access, ocean view, shared pool, WiFi & partial AC!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58297,-88.36248,Entire home/apt,266,2,2,3/17/2020,0.17,204,360
40922088,"Romantic beachfront apartment w/ ocean views, shared pool, partial AC & WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58298,-88.363,Entire home/apt,187,2,3,2/8/2021,0.25,204,333
40922095,"Beachfront apartment w/ ocean view, shared pool, kitchenette, partial AC & WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58271,-88.36387,Entire home/apt,183,2,2,3/15/2020,0.15,204,362
40942560,Jungle Oasis At Mariposa Jungle Lodge,265015573,Aline,Cayo,Cayo,17.10799,-88.95925,Entire home/apt,181,1,1,1/19/2020,0.07,4,364
41003123,VISTA DEL MAR GUEST HOUSE  STUDIO APARTMENT  # C,111045216,Mario,Belize,Belize Islands,17.74269,-88.02537,Entire home/apt,77,2,4,2/1/2021,0.3,16,115
41022596,"Cozy, Bright, Beachfront, A/C, Kitchen, Upper Corner Unit South",65390255,Sunrise Property Management,Belize,Belize Islands,17.92756,-87.95948,Entire home/apt,167,4,0,,,19,309
41022619,"Cozy, Bright, Beachfront, A/C, Kitchen, Lower Corner Unit North",65390255,Sunrise Property Management,Belize,Belize Islands,17.92581,-87.95775,Entire home/apt,167,4,0,,,19,0
41022621,"Cozy, Bright, Beachfront, A/C, Kitchen, Lower Middle Unit",65390255,Sunrise Property Management,Belize,Belize Islands,17.92636,-87.95756,Entire home/apt,167,4,0,,,19,320
41022623,"Cozy, Bright, Beachfront, A/C, Kitchen, Lower Corner Unit South",65390255,Sunrise Property Management,Belize,Belize Islands,17.92659,-87.95758,Entire home/apt,167,4,0,,,19,322
41032210,"Quiet treehouse cabana w/ veranda, hammock, WiFi & partial AC - walk to beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58265,-88.36376,Entire home/apt,141,1,11,2/7/2021,0.82,204,325
41032217,"Romantic cabana w/ veranda, hammock, partial AC & WiFi - walk to the beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58281,-88.36498,Entire home/apt,145,1,8,1/12/2021,0.6,204,364
41032221,"Treehouse cabana in a quiet area w/ veranda, WiFi & partial AC - walk to beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58275,-88.36344,Entire home/apt,141,1,8,2/8/2021,0.63,204,349
41059168,Grand Baymen 2 Bed/2 Bath- Standard Condominium,45444370,ECI Development,Belize,Belize Islands,17.91243,-87.97103,Entire home/apt,353,1,0,,,14,303
41081534,Room 3 in Eco-chic Garden Santuary in the Jungle,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.00969,-88.48422,Private room,115,1,0,,,8,318
41106171,"Waterfront home in a quiet area w/ lanai, hammock, great view, WiFi & partial AC",76414486,Vacasa Belize,Belize,Belize Islands,17.88286,-88.00381,Entire home/apt,306,3,6,11/15/2020,0.44,204,349
41106181,"Family-friendly beachfront condo w/shared pool/dock, sea view, WiFi & partial AC",76414486,Vacasa Belize,Belize,Belize Islands,17.88007,-87.99364,Entire home/apt,393,2,3,12/31/2020,0.23,204,359
41110111,The Village Inn,321619806,Jacob,Stann Creek,Stann Creek Mainland,16.51831,-88.36842,Entire home/apt,272,1,0,,,1,365
41111515,Matus Guest House,321645505,Marconi,Cayo,Cayo,17.1285,-89.09404,Private room,80,1,2,1/12/2020,0.14,1,179
41128469,Legs,318660092,Forid,Belize,Belize Mainland,17.51233,-88.2173,Private room,66,1,2,2/23/2020,0.15,2,179
41153852,Bed 3 in Castello Stone House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01404,-88.49238,Shared room,81,1,0,,,8,0
41173689,Bed 1 in Castello Stone House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,16.96292,-88.23402,Shared room,81,1,0,,,8,317
41179098,"Lagoon view villa with a balcony, shared pool, WiFi & AC - walk to the beach!",76414486,Vacasa Belize,Belize,Belize Islands,17.93379,-87.95606,Entire home/apt,238,2,3,8/2/2020,0.24,204,336
41195924,Bed 2 in Castello Stone House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,16.96326,-88.2343,Shared room,81,1,0,,,8,317
41196731,Sea View Double Room · Bright & Airy | Private Balcony w Instaworthy view,287149977,Barefoot Caye Caulker,Belize,Belize Islands,17.74726,-88.02422,Private room,274,1,3,7/12/2020,0.23,6,364
41211578,Lani's Cabanas,241929733,Denise,Cayo,Cayo,17.162,-89.10352,Private room,101,1,2,2/24/2020,0.15,2,358
41227748,Wild Thyme Cottage,140469221,Carmelita Gardens,Cayo,Cayo,17.1849,-89.05667,Entire home/apt,181,2,0,,,8,342
41229607,Romantic • Oceanfront •Pier•Private  beach •Palapa,322425373,Arthur,Stann Creek,Stann Creek Mainland,16.63359,-88.33809,Entire home/apt,554,5,3,1/4/2021,1.08,1,365
41230120,Kawamee Cottage,140469221,Carmelita Gardens,Cayo,Cayo,17.1859,-89.05679,Entire home/apt,181,2,0,,,8,364
41234229,Tortuga House,140469221,Carmelita Gardens,Cayo,Cayo,17.18955,-89.05843,Entire home/apt,220,2,0,,,8,331
41238922,"Lakefront villa near town with a shared pool, sea view, free WiFi & central AC!",76414486,Vacasa Belize,Belize,Belize Islands,17.93421,-87.95453,Entire home/apt,129,2,3,2/5/2021,0.24,204,345
41239754,HP 3 Bedroom Home,149332261,Nelson,Orange Walk,Orange Walk,18.07017,-88.57026,Entire home/apt,170,1,2,3/17/2020,0.14,3,365
41244591,Ed,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.96845,-88.23043,Private room,151,1,1,3/3/2020,0.08,10,365
41246014,"Newly Renovated, economical room!! With Kitchen..",91715770,Edmond,Belize,Belize Islands,17.92381,-87.95918,Entire home/apt,121,1,1,2/9/2020,0.08,21,365
41259695,Trade Winds Paradise Villas 2B,61657131,Belize,Belize,Belize Islands,17.9225,-87.96019,Entire home/apt,443,3,0,,,6,358
41270765,Creekside Cabin,168448702,Dora,Cayo,Cayo,17.23557,-89.00326,Entire home/apt,81,2,0,,,1,94
41280865,Beautiful Oceanfront Beach House,251161249,Deborah,Belize,Belize Mainland,17.18875,-88.49723,Entire home/apt,826,3,0,,,3,364
41290365,Hill Top Tree Level Cabana with A/C and WiFi,246613849,Juliet,Cayo,Cayo,17.15861,-89.05388,Private room,121,1,5,3/10/2020,0.37,3,357
41297345,KhalKob's Estate: Studio 6,93564386,Rodney,Stann Creek,Stann Creek Mainland,16.51987,-88.37055,Entire home/apt,159,1,5,8/5/2020,0.39,8,277
41299206,Cozy corner with a splash of paradise,267698493,Jannelle,Belize,Belize Mainland,17.57335,-88.33926,Entire home/apt,225,2,1,2/9/2020,0.08,1,338
41313667,"Beautiful Apartment near beach, private and safe!",318598336,Perfecto,Stann Creek,Stann Creek Mainland,16.52057,-88.36908,Entire home/apt,252,2,0,,,4,0
41319620,Placencia Villas: Gecko Studio,58097670,Stephen,Stann Creek,Stann Creek Mainland,16.51501,-88.3655,Private room,161,1,0,,,11,347
41325554,Beautiful 1 bedroom Apartment in heart - Placencia,318598336,Perfecto,Stann Creek,Stann Creek Mainland,16.51943,-88.37027,Entire home/apt,252,2,0,,,4,0
41325667,"Modern 1 bedroom apartment, center of Placencia!",318598336,Perfecto,Stann Creek,Stann Creek Mainland,16.52135,-88.37026,Entire home/apt,252,2,0,,,4,365
41325740,"Modern 1 bedroom apartment, center of Placencia! 2",318598336,Perfecto,Stann Creek,Stann Creek Mainland,16.52002,-88.37082,Entire home/apt,252,2,0,,,4,365
41335301,C delta 1 bedroom,155650395,Marvin,Belize,Belize Mainland,17.48893,-88.19273,Entire home/apt,93,1,4,1/23/2020,0.29,3,365
41338517,Tradewinds Paradise villas 3A,61657131,Belize,Belize,Belize Islands,17.92189,-87.96008,Entire home/apt,413,3,0,,,6,322
41341831,UNBELIZABLE TIME AND EXPERIENCE,245562846,Ali,Belize,Belize Islands,17.92665,-87.95931,Entire home/apt,252,2,0,,,4,0
41349253,"Family-friendly, lake view villa w/ balcony, shared pool, partial AC & free WiFi",76414486,Vacasa Belize,Belize,Belize Islands,17.93203,-87.9548,Entire home/apt,332,2,2,12/28/2020,0.16,204,356
41350299,*New Charming Cottage **Jam-Packed with features!*,325020536,Andrea S,Stann Creek,Stann Creek Mainland,16.53505,-88.36575,Entire home/apt,209,2,0,,,1,363
41364947,Tripple Ocuppancy,309533379,Pal'S,Stann Creek,Stann Creek Mainland,16.96647,-88.22096,Private room,197,1,0,,,2,365
41364959,Double Occupancy,309533379,Pal'S,Stann Creek,Stann Creek Mainland,16.96546,-88.21939,Private room,185,1,0,,,2,365
41369488,Chakra La Escondida House,325257803,David,Belize,Belize Islands,18.07217,-87.88458,Entire home/apt,504,3,0,,,1,365
41397566,Luxury  3 bedroom villa at Ray Caye Private Island,138531194,Ray Caye Island,Stann Creek,Stann Creek Islands,16.50063,-88.16778,Entire home/apt,2249,2,0,,,2,365
41404335,Luxurious 2 BR Suite overlooking pool | free bikes,287149977,Barefoot Caye Caulker,Belize,Belize Islands,17.74721,-88.02398,Private room,551,1,3,7/12/2020,0.24,6,353
41410187,All the comfort you desire- home away from home!,325726479,Agna,Stann Creek,Stann Creek Mainland,16.95877,-88.22324,Entire home/apt,302,2,0,,,2,180
41425455,Spoonbill House nr.2 with 2 bedrooms & deck,157752,Monique,Belize,Belize Islands,17.73811,-88.03313,Entire home/apt,91,3,3,1/27/2021,0.25,5,268
41427082,Tropical Island Studio Apartment,46973413,Adrienne,Belize,Belize Mainland,17.51559,-88.19587,Entire home/apt,195,1,0,,,7,1
41432425,Queen's Room,27371674,Yolanda,Cayo,Cayo,17.24219,-88.77329,Private room,171,7,0,,,6,365
41432969,Deep Blue Sea,27371674,Yolanda,Cayo,Cayo,17.24451,-88.77441,Private room,171,1,0,,,6,365
41433469,Coral Reef,27371674,Yolanda,Cayo,Cayo,17.24366,-88.77297,Private room,171,1,0,,,6,365
41450947,Ceiba Orchid House - Maya Beach,312065844,LIVit Belize,Stann Creek,Stann Creek Mainland,16.61898,-88.35454,Entire home/apt,541,3,0,,,3,341
41452359,3 Bed Pool & Ocean Front Penthouse- Suite 20,325105804,Casamora,Belize,Belize Islands,17.91264,-87.96851,Entire home/apt,580,1,3,3/3/2020,0.24,5,163
41473777,Caribbean Village - Ocean View 2 bedroom apartment,125883217,Christina,Stann Creek,Stann Creek Mainland,16.84134,-88.27363,Private room,484,1,0,,,5,365
41474485,Cascada Maya 3,54601242,Carla,Belize,Belize Islands,17.73636,-88.02733,Private room,252,2,1,1/23/2020,0.07,2,179
41477861,Azure Zen Bungalow,173105695,Colton,Belize,Belize Islands,18.02206,-87.90446,Entire home/apt,242,2,1,3/16/2020,0.09,2,90
41479165,BLU HEVEN BEACH CABANA and ADVENTURE SERVICES,69870906,Michael,Stann Creek,Stann Creek Mainland,16.85425,-88.28027,Private room,302,2,1,1/19/2020,0.07,1,365
41494320,3 Bed Pool & Ocean View Penthouse- Suite 19,325105804,Casamora,Belize,Belize Islands,17.91322,-87.96819,Entire home/apt,580,1,1,3/2/2020,0.08,5,176
41496892,Second Floor Ocean Front Villa- Suite 27B,325105804,Casamora,Belize,Belize Islands,17.91305,-87.96787,Entire home/apt,419,1,0,,,5,86
41500326,2 Bed Ground Floor Ocean Front Villa- 27A,325105804,Casamora,Belize,Belize Islands,17.91269,-87.96829,Entire home/apt,480,1,0,,,5,131
41500617,Clean and comfortable space away from home!,325726479,Agna,Stann Creek,Stann Creek Mainland,16.95834,-88.22292,Entire home/apt,262,1,0,,,2,179
41501979,2 Bed Ground Floor Ocean Front Villa- Suite 28A,325105804,Casamora,Belize,Belize Islands,17.91291,-87.96872,Entire home/apt,480,1,0,,,5,180
41504523,A Truly Caye Experience.,187890941,Sea N Sun,Belize,Belize Islands,17.7487,-88.02358,Private room,186,2,0,,,1,89
41528338,Casa Nex Ta Sea,60146358,Jason,Belize,Belize Islands,17.97398,-87.97091,Entire home/apt,2005,3,0,,,1,335
41530978,Quite room,318660092,Forid,Belize,Belize Mainland,17.50427,-88.199,Private room,54,1,0,,,2,0
41536568,kumquat cottage,324671679,Aerang,Cayo,Cayo,17.15484,-89.07062,Private room,101,1,1,3/10/2020,0.08,1,179
41557465,"Sea Grape Suites, New, close to Town & Ocean,Pool",144130330,BelizeIt,Belize,Belize Islands,17.91183,-87.97134,Entire home/apt,197,2,0,,,30,365
41559956,"Sea Grape Suites, Pool, Close to town & Ocean, New",144130330,BelizeIt,Belize,Belize Islands,17.91341,-87.97118,Entire home/apt,202,3,1,2/28/2020,0.08,30,328
41560228,"Sea Grape Suites 8, Pool, Brand new, Close to town",144130330,BelizeIt,Belize,Belize Islands,17.92103,-87.96158,Entire home/apt,197,3,1,1/31/2020,0.08,30,365
41560390,"Sea Grape Suites, New, Close to town & Ocean, Pool",144130330,BelizeIt,Belize,Belize Islands,17.91294,-87.97208,Entire home/apt,181,3,1,3/11/2020,0.08,30,365
41565961,Charming Colonial 3 Bedroom House,153101001,Elizabeth,Belize,Belize Mainland,17.49533,-88.18397,Entire home/apt,242,2,10,1/28/2021,0.74,1,174
41583832,Windschief Beach Cabanas - the Big One,88840296,Windschief,Stann Creek,Stann Creek Mainland,16.85979,-88.28309,Private room,121,1,0,,,2,179
41586396,"Sea Grape Suites, Close to town & ocean, Pool,New",144130330,BelizeIt,Belize,Belize Islands,17.91306,-87.9685,Entire home/apt,197,3,0,,,30,365
41588339,New & centric apartment 1 min away from wide beach,327787099,Melinda,Belize,Belize Islands,17.92353,-87.95888,Entire home/apt,161,2,16,2/15/2021,1.21,2,337
41592433,"Fabulous condo w/ lagoon view, WiFi, central AC, shared pool & central location!",76414486,Vacasa Belize,Belize,Belize Islands,17.93456,-87.95436,Entire home/apt,212,2,2,3/9/2020,0.16,204,357
41610337,Comfortable home for your stay!!!!!!,157308852,Abimael,Cayo,Cayo,17.15512,-89.07135,Entire home/apt,242,2,0,,,1,365
41623388,Bird's Isle Cabanas,327923788,Birds Isle Cabanas,Belize,Belize Mainland,17.48566,-88.1878,Entire home/apt,300,1,1,3/7/2020,0.08,1,179
41659589,Julia's Cabanas: Ground floor Room #2  garden view,76373228,Marcy,Stann Creek,Stann Creek Mainland,16.51893,-88.3682,Private room,161,1,1,1/24/2020,0.08,6,324
41667442,Blue Lotus Newly Reno’d Whole House Great Location,101963413,Don & Monique,Belize,Belize Islands,17.7376,-88.02848,Entire home/apt,302,3,4,3/23/2020,0.32,1,2
41676870,Best sea view in Belize City.,249277530,Carmen,Belize,Belize Mainland,17.51896,-88.20166,Entire home/apt,159,2,4,2/17/2021,0.55,1,79
41685080,Hollow Tree Casita 2 Bedroom Swank Container House,33357511,Villa,Belize,Belize Islands,17.9144,-87.96743,Entire home/apt,292,3,0,,,2,303
41692199,Secluded Hidden Gem 2B/2B Beachfront Villa,11232950,Chad,Belize,Belize Islands,18.0354,-87.89487,Entire home/apt,355,2,13,2/8/2021,3.36,2,0
41692296,Hogar los Tres Hermanos,327261295,Evan,Cayo,Cayo,17.07718,-89.13915,Private room,28,1,1,10/28/2020,0.24,1,179
41705985,Windsong Belize - New Beachfront Villa with Pool,329283730,Windsong,Stann Creek,Stann Creek Mainland,16.82006,-88.26466,Entire home/apt,756,3,1,2/18/2020,0.08,1,294
41711672,#2 new and centric apartment 1 min away from beach,327787099,Melinda,Belize,Belize Islands,17.92429,-87.95941,Entire home/apt,161,2,10,1/21/2021,0.8,2,337
41715634,A room at Nana’s,262466447,Consuelo,Cayo,Cayo,17.14764,-89.0741,Private room,81,1,2,3/8/2020,0.17,2,365
41736549,La Haciendita (Upscale stay),329589675,Noel,Belize,Belize Mainland,17.55166,-88.30545,Private room,150,1,1,2/17/2020,0.08,2,179
